date,crop_year,commod_sub,round,place,production,percent,commod_gr,commod
2016-08-31,2558/59,ปาล์มน้ำมัน,ทั้งปี,ประเทศ,869377.0,7.61,พืชยืนต้น,ปาล์มน้ำมัน
2016-08-31,2558/59,มะพร้าว,ทั้งปี,ประเทศ,83841.0,9.48,พืชยืนต้น,มะพร้าว
2016-08-31,2558/59,ยางพารา,ทั้งปี,ประเทศ,404383.0,9.31,พืชยืนต้น,ยางพารา
2016-08-31,2558/59,ลำไย,ทั้งปี,ประเทศ,130333.0,16.89,ไม้ผล,ลำไย
2016-08-31,2558/59,ทุเรียน,ทั้งปี,ประเทศ,70818.0,13.82,ไม้ผล,ทุเรียน
2016-08-31,2558/59,มังคุด,ทั้งปี,ประเทศ,26882.0,14.35,ไม้ผล,มังคุด
2016-08-31,2558/59,ลองกอง,ทั้งปี,ประเทศ,7361.0,6.76,ไม้ผล,ลองกอง
2016-08-31,2558/59,เงาะ,ทั้งปี,ประเทศ,22116.0,11.48,ไม้ผล,เงาะ
2016-08-31,2558/59,สุกร,ทั้งปี,ประเทศ,1588131.0,8.37,ปศุสัตว์,สุกร
2016-08-31,2558/59,ไก่เนื้อ,ทั้งปี,ประเทศ,124029514.0,8.82,ปศุสัตว์,ไก่เนื้อ
2016-08-31,2558/59,ไข่ไก่,ทั้งปี,ประเทศ,1197468.243,8.38,ปศุสัตว์,ไข่ไก่
2016-08-31,2559/60,ข้าวนาปี,นาปี,ประเทศ,389749.0,1.54,พืชไร่,ข้าว
2016-08-31,2559/60,ข้าวโพดเลี้ยงสัตว์,ทั้งปี,ประเทศ,88362.0,2.01,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2016-08-31,2559/60,หอมแดง,ทั้งปี,ประเทศ,1916.0,1.49,พืชผัก,หอมแดง
2016-08-31,2559/60,มันฝรั่ง,ทั้งปี,ประเทศ,2645.0,2.47,พืชผัก,มันฝรั่ง
2016-09-30,2558/59,ข้าวนาปรัง,นาปรัง,ประเทศ,62944.0,2.02,พืชไร่,ข้าว
2016-09-30,2558/59,มันสำปะหลัง,ทั้งปี,ประเทศ,1364565.0,4.38,พืชไร่,มันสำปะหลัง
2016-09-30,2558/59,สับปะรดโรงงาน,ทั้งปี,ประเทศ,87573.0,4.35,พืชไร่,สับปะรดโรงงาน
2016-09-30,2558/59,ปาล์มน้ำมัน,ทั้งปี,ประเทศ,975123.0,8.54,พืชยืนต้น,ปาล์มน้ำมัน
2016-09-30,2558/59,มะพร้าว,ทั้งปี,ประเทศ,78799.0,8.91,พืชยืนต้น,มะพร้าว
2016-09-30,2558/59,ยางพารา,ทั้งปี,ประเทศ,417425.0,9.61,พืชยืนต้น,ยางพารา
2016-09-30,2558/59,ลำไย,ทั้งปี,ประเทศ,40530.0,5.25,ไม้ผล,ลำไย
2016-09-30,2558/59,ทุเรียน,ทั้งปี,ประเทศ,77633.0,15.15,ไม้ผล,ทุเรียน
2016-09-30,2558/59,มังคุด,ทั้งปี,ประเทศ,45623.0,24.35,ไม้ผล,มังคุด
2016-09-30,2558/59,ลองกอง,ทั้งปี,ประเทศ,34192.0,31.4,ไม้ผล,ลองกอง
2016-09-30,2558/59,เงาะ,ทั้งปี,ประเทศ,28357.0,14.72,ไม้ผล,เงาะ
2016-09-30,2558/59,สุกร,ทั้งปี,ประเทศ,1590028.0,8.38,ปศุสัตว์,สุกร
2016-09-30,2558/59,ไก่เนื้อ,ทั้งปี,ประเทศ,117971032.0,8.39,ปศุสัตว์,ไก่เนื้อ
2016-09-30,2558/59,ไข่ไก่,ทั้งปี,ประเทศ,1179239.8420000002,8.26,ปศุสัตว์,ไข่ไก่
2016-09-30,2559/60,ข้าวนาปี,นาปี,ประเทศ,1225567.0,4.86,พืชไร่,ข้าว
2016-09-30,2559/60,ข้าวโพดเลี้ยงสัตว์,ทั้งปี,ประเทศ,694195.0,15.81,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2016-09-30,2559/60,หอมแดง,ทั้งปี,ประเทศ,8045.0,6.24,พืชผัก,หอมแดง
2016-09-30,2559/60,หอมหัวใหญ่,ทั้งปี,ประเทศ,0.0,0.0,พืชผัก,หอมหัวใหญ่
2016-09-30,2559/60,มันฝรั่ง,ทั้งปี,ประเทศ,5140.0,4.8,พืชผัก,มันฝรั่ง
2016-10-31,2558/59,ข้าวนาปรัง,นาปรัง,ประเทศ,16821.0,0.54,พืชไร่,ข้าว
2016-10-31,2558/59,สับปะรดโรงงาน,ทั้งปี,ประเทศ,155670.0,7.73,พืชไร่,สับปะรดโรงงาน
2016-10-31,2558/59,ปาล์มน้ำมัน,ทั้งปี,ประเทศ,914352.0,8.01,พืชยืนต้น,ปาล์มน้ำมัน
2016-10-31,2558/59,มะพร้าว,ทั้งปี,ประเทศ,76765.0,8.68,พืชยืนต้น,มะพร้าว
2016-10-31,2558/59,ยางพารา,ทั้งปี,ประเทศ,454969.0,10.48,พืชยืนต้น,ยางพารา
2016-10-31,2558/59,ลำไย,ทั้งปี,ประเทศ,31325.0,4.06,ไม้ผล,ลำไย
2016-10-31,2558/59,ทุเรียน,ทั้งปี,ประเทศ,43310.0,8.45,ไม้ผล,ทุเรียน
2016-10-31,2558/59,มังคุด,ทั้งปี,ประเทศ,4883.0,2.61,ไม้ผล,มังคุด
2016-10-31,2558/59,ลองกอง,ทั้งปี,ประเทศ,38091.0,34.980000000000004,ไม้ผล,ลองกอง
2016-10-31,2558/59,เงาะ,ทั้งปี,ประเทศ,19226.0,9.98,ไม้ผล,เงาะ
2016-10-31,2558/59,สุกร,ทั้งปี,ประเทศ,1578644.0,8.32,ปศุสัตว์,สุกร
2016-10-31,2558/59,ไก่เนื้อ,ทั้งปี,ประเทศ,106468605.0,7.57,ปศุสัตว์,ไก่เนื้อ
2016-10-31,2558/59,ไข่ไก่,ทั้งปี,ประเทศ,1199144.003,8.39,ปศุสัตว์,ไข่ไก่
2016-10-31,2559/60,ข้าวนาปี,นาปี,ประเทศ,2538734.0,10.06,พืชไร่,ข้าว
2016-10-31,2559/60,ข้าวโพดเลี้ยงสัตว์,ทั้งปี,ประเทศ,1227319.0,27.96,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2016-10-31,2559/60,มันสำปะหลัง,ทั้งปี,ประเทศ,1434617.0,4.85,พืชไร่,มันสำปะหลัง
2016-10-31,2559/60,กาแฟ,ทั้งปี,ประเทศ,88.0,0.34,พืชยืนต้น,กาแฟ
2016-10-31,2559/60,หอมแดง,ทั้งปี,ประเทศ,4789.0,3.72,พืชผัก,หอมแดง
2016-10-31,2559/60,หอมหัวใหญ่,ทั้งปี,ประเทศ,0.0,0.0,พืชผัก,หอมหัวใหญ่
2016-10-31,2559/60,มันฝรั่ง,ทั้งปี,ประเทศ,574.0,0.54,พืชผัก,มันฝรั่ง
2016-11-30,2558/59,ข้าวนาปรัง,นาปรัง,ประเทศ,0.0,0.0,พืชไร่,ข้าว
2016-11-30,2558/59,สับปะรดโรงงาน,ทั้งปี,ประเทศ,229157.0,11.38,พืชไร่,สับปะรดโรงงาน
2016-11-30,2558/59,ปาล์มน้ำมัน,ทั้งปี,ประเทศ,991708.0,8.68,พืชยืนต้น,ปาล์มน้ำมัน
2016-11-30,2558/59,มะพร้าว,ทั้งปี,ประเทศ,76235.0,8.62,พืชยืนต้น,มะพร้าว
2016-11-30,2558/59,ยางพารา,ทั้งปี,ประเทศ,512064.0,11.79,พืชยืนต้น,ยางพารา
2016-11-30,2558/59,ลำไย,ทั้งปี,ประเทศ,95448.0,12.37,ไม้ผล,ลำไย
2016-11-30,2558/59,ทุเรียน,ทั้งปี,ประเทศ,6368.0,1.24,ไม้ผล,ทุเรียน
2016-11-30,2558/59,มังคุด,ทั้งปี,ประเทศ,292.0,0.16,ไม้ผล,มังคุด
2016-11-30,2558/59,ลองกอง,ทั้งปี,ประเทศ,3898.0,3.58,ไม้ผล,ลองกอง
2016-11-30,2558/59,เงาะ,ทั้งปี,ประเทศ,539.0,0.28,ไม้ผล,เงาะ
2016-11-30,2558/59,สุกร,ทั้งปี,ประเทศ,1590028.0,8.38,ปศุสัตว์,สุกร
2016-11-30,2558/59,ไก่เนื้อ,ทั้งปี,ประเทศ,149144374.0,10.6,ปศุสัตว์,ไก่เนื้อ
2016-11-30,2558/59,ไข่ไก่,ทั้งปี,ประเทศ,1161988.108,8.13,ปศุสัตว์,ไข่ไก่
2016-11-30,2559/60,ข้าวนาปี,นาปี,ประเทศ,17160004.0,68.01,พืชไร่,ข้าว
2016-11-30,2559/60,ข้าวโพดเลี้ยงสัตว์,ทั้งปี,ประเทศ,1240918.0,28.27,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2016-11-30,2559/60,มันสำปะหลัง,ทั้งปี,ประเทศ,1740303.0,5.75,พืชไร่,มันสำปะหลัง
2016-11-30,2559/60,กาแฟ,ทั้งปี,ประเทศ,470.0,1.81,พืชยืนต้น,กาแฟ
2016-11-30,2559/60,กระเทียม,ทั้งปี,ประเทศ,0.0,0.0,พืชผัก,กระเทียม
2016-11-30,2559/60,หอมแดง,ทั้งปี,ประเทศ,4003.0,3.11,พืชผัก,หอมแดง
2016-11-30,2559/60,หอมหัวใหญ่,ทั้งปี,ประเทศ,382.0,1.23,พืชผัก,หอมหัวใหญ่
2016-11-30,2559/60,มันฝรั่ง,ทั้งปี,ประเทศ,931.0,0.87,พืชผัก,มันฝรั่ง
2016-12-31,2558/59,สับปะรดโรงงาน,ทั้งปี,ประเทศ,163067.0,8.1,พืชไร่,สับปะรดโรงงาน
2016-12-31,2558/59,ปาล์มน้ำมัน,ทั้งปี,ประเทศ,871696.0,7.63,พืชยืนต้น,ปาล์มน้ำมัน
2016-12-31,2558/59,มะพร้าว,ทั้งปี,ประเทศ,8136.0,0.92,พืชยืนต้น,มะพร้าว
2016-12-31,2558/59,ยางพารา,ทั้งปี,ประเทศ,580127.0,13.36,พืชยืนต้น,ยางพารา
2016-12-31,2558/59,ลำไย,ทั้งปี,ประเทศ,112467.0,14.57,ไม้ผล,ลำไย
2016-12-31,2558/59,ทุเรียน,ทั้งปี,ประเทศ,4137.0,0.81,ไม้ผล,ทุเรียน
2016-12-31,2558/59,มังคุด,ทั้งปี,ประเทศ,1052.0,0.56,ไม้ผล,มังคุด
2016-12-31,2558/59,ลองกอง,ทั้งปี,ประเทศ,0.0,0.0,ไม้ผล,ลองกอง
2016-12-31,2558/59,เงาะ,ทั้งปี,ประเทศ,674.0,0.35,ไม้ผล,เงาะ
2016-12-31,2558/59,สุกร,ทั้งปี,ประเทศ,1574849.0,8.3,ปศุสัตว์,สุกร
2016-12-31,2558/59,ไก่เนื้อ,ทั้งปี,ประเทศ,134996822.0,9.6,ปศุสัตว์,ไก่เนื้อ
2016-12-31,2558/59,ไข่ไก่,ทั้งปี,ประเทศ,1227135.541,8.59,ปศุสัตว์,ไข่ไก่
2016-12-31,2559/60,ข้าวนาปี,นาปี,ประเทศ,3092658.0,12.25,พืชไร่,ข้าว
2016-12-31,2559/60,ข้าวโพดเลี้ยงสัตว์,ทั้งปี,ประเทศ,798756.0,18.19,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2016-12-31,2559/60,มันสำปะหลัง,ทั้งปี,ประเทศ,2402058.0,7.84,พืชไร่,มันสำปะหลัง
2016-12-31,2559/60,กาแฟ,ทั้งปี,ประเทศ,2039.0,7.87,พืชยืนต้น,กาแฟ
2016-12-31,2559/60,กระเทียม,ทั้งปี,ประเทศ,102.0,0.15,พืชผัก,กระเทียม
2016-12-31,2559/60,หอมแดง,ทั้งปี,ประเทศ,19052.0,14.78,พืชผัก,หอมแดง
2016-12-31,2559/60,หอมหัวใหญ่,ทั้งปี,ประเทศ,1505.0,4.84,พืชผัก,หอมหัวใหญ่
2016-12-31,2559/60,มันฝรั่ง,ทั้งปี,ประเทศ,4570.0,4.27,พืชผัก,มันฝรั่ง
2017-01-31,2559/60,ข้าวนาปี,นาปี,ประเทศ,485072.0,1.92,พืชไร่,ข้าว
2017-01-31,2559/60,ข้าวโพดเลี้ยงสัตว์,ทั้งปี,ประเทศ,74929.0,1.71,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2017-01-31,2559/60,มันสำปะหลัง,ทั้งปี,ประเทศ,3855069.0,12.61,พืชไร่,มันสำปะหลัง
2017-01-31,2559/60,สับปะรดโรงงาน,ทั้งปี,ประเทศ,138771.0,5.96,พืชไร่,สับปะรดโรงงาน
2017-01-31,2559/60,ปาล์มน้ำมัน,ทั้งปี,ประเทศ,728087.0,5.16,พืชยืนต้น,ปาล์มน้ำมัน
2017-01-31,2559/60,มะพร้าว,ทั้งปี,ประเทศ,50210.0,6.59,พืชยืนต้น,มะพร้าว
