date,commod_sub,place,priceF_m_baht_100p,priceF_m_baht_kg,priceF_m_baht_ton,commod_gr,commod
1990-04-30,ไก่เนื้อ,ประเทศ,,23.48,23480.0,ปศุสัตว์,ไก่เนื้อ
1990-04-30,ไข่ไก่,ประเทศ,132.0,1.056,1056.0,ปศุสัตว์,ไข่ไก่
1990-04-30,ข้าวนาปรัง,ประเทศ,,3.609,3609.0,พืชไร่,ข้าว
1990-04-30,ทุเรียน,ประเทศ,,33.31,33310.0,ไม้ผล,ทุเรียน
1990-04-30,เงาะ,ประเทศ,,15.0,15000.0,ไม้ผล,เงาะ
1990-05-31,ข้าวหอมมะลิ,ประเทศ,,4.106,4106.0,พืชไร่,ข้าว
1990-05-31,ข้าวเจ้าอื่น,ประเทศ,,3.758,3758.0,พืชไร่,ข้าว
1990-05-31,ข้าวเหนียว,ประเทศ,,3.159,3159.0,พืชไร่,ข้าว
1990-05-31,ข้าวนาปี,ประเทศ,,3.495,3495.0,พืชไร่,ข้าว
1990-05-31,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,2.93,2930.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
1990-05-31,มันสำปะหลัง,ประเทศ,,0.57,570.0,พืชไร่,มันสำปะหลัง
1990-05-31,สับปะรดโรงงาน,ประเทศ,,1.13,1130.0,พืชไร่,สับปะรดโรงงาน
1990-05-31,มะพร้าว,ประเทศ,243.0,1.944,1944.0,พืชยืนต้น,มะพร้าว
1990-05-31,ยางพารา,ประเทศ,,17.42,17420.0,พืชยืนต้น,ยางพารา
1990-05-31,กระเทียม,ประเทศ,,16.84,16840.0,พืชผัก,กระเทียม
1990-05-31,หอมแดง,ประเทศ,,6.72,6720.0,พืชผัก,หอมแดง
1990-05-31,สุกร,ประเทศ,,24.88,24880.0,ปศุสัตว์,สุกร
1990-05-31,ไก่เนื้อ,ประเทศ,,23.47,23470.0,ปศุสัตว์,ไก่เนื้อ
1990-05-31,ไข่ไก่,ประเทศ,130.0,1.04,1040.0,ปศุสัตว์,ไข่ไก่
1990-05-31,ข้าวนาปรัง,ประเทศ,,3.225,3225.0,พืชไร่,ข้าว
1990-05-31,ทุเรียน,ประเทศ,,22.75,22750.0,ไม้ผล,ทุเรียน
1990-05-31,เงาะ,ประเทศ,,7.0,7000.0,ไม้ผล,เงาะ
1990-06-30,ข้าวหอมมะลิ,ประเทศ,,4.12,4120.0,พืชไร่,ข้าว
1990-06-30,ข้าวเจ้าอื่น,ประเทศ,,3.808,3808.0,พืชไร่,ข้าว
1990-06-30,ข้าวเหนียว,ประเทศ,,3.085,3085.0,พืชไร่,ข้าว
1990-06-30,ข้าวนาปี,ประเทศ,,3.524,3524.0,พืชไร่,ข้าว
1990-06-30,มันสำปะหลัง,ประเทศ,,0.54,540.0,พืชไร่,มันสำปะหลัง
1990-06-30,สับปะรดโรงงาน,ประเทศ,,1.17,1170.0,พืชไร่,สับปะรดโรงงาน
1990-06-30,มะพร้าว,ประเทศ,217.0,1.736,1736.0,พืชยืนต้น,มะพร้าว
1990-06-30,ยางพารา,ประเทศ,,18.07,18070.0,พืชยืนต้น,ยางพารา
1990-06-30,กระเทียม,ประเทศ,,14.18,14180.0,พืชผัก,กระเทียม
1990-06-30,หอมแดง,ประเทศ,,9.63,9630.0,พืชผัก,หอมแดง
1990-06-30,สุกร,ประเทศ,,25.61,25610.0,ปศุสัตว์,สุกร
1990-06-30,ไก่เนื้อ,ประเทศ,,23.17,23170.0,ปศุสัตว์,ไก่เนื้อ
1990-06-30,ไข่ไก่,ประเทศ,135.0,1.08,1080.0,ปศุสัตว์,ไข่ไก่
1990-06-30,ข้าวนาปรัง,ประเทศ,,3.127,3127.0,พืชไร่,ข้าว
1990-06-30,ทุเรียน,ประเทศ,,28.44,28440.0,ไม้ผล,ทุเรียน
1990-06-30,เงาะ,ประเทศ,,6.28,6280.0,ไม้ผล,เงาะ
1990-07-31,ข้าวหอมมะลิ,ประเทศ,,4.135,4135.0,พืชไร่,ข้าว
1990-07-31,ข้าวเจ้าอื่น,ประเทศ,,3.8,3800.0,พืชไร่,ข้าว
1990-07-31,ข้าวเหนียว,ประเทศ,,2.962,2962.0,พืชไร่,ข้าว
1990-07-31,ข้าวนาปี,ประเทศ,,3.512,3512.0,พืชไร่,ข้าว
1990-07-31,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,2.84,2840.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
1990-07-31,มันสำปะหลัง,ประเทศ,,0.6,600.0,พืชไร่,มันสำปะหลัง
1990-07-31,สับปะรดโรงงาน,ประเทศ,,1.36,1360.0,พืชไร่,สับปะรดโรงงาน
1990-07-31,มะพร้าว,ประเทศ,214.0,1.712,1712.0,พืชยืนต้น,มะพร้าว
1990-07-31,ยางพารา,ประเทศ,,17.51,17510.0,พืชยืนต้น,ยางพารา
1990-07-31,กระเทียม,ประเทศ,,16.0,16000.0,พืชผัก,กระเทียม
1990-07-31,หอมแดง,ประเทศ,,10.47,10470.0,พืชผัก,หอมแดง
1990-07-31,สุกร,ประเทศ,,25.1,25100.0,ปศุสัตว์,สุกร
1990-07-31,ไก่เนื้อ,ประเทศ,,23.29,23290.0,ปศุสัตว์,ไก่เนื้อ
1990-07-31,ไข่ไก่,ประเทศ,141.0,1.128,1128.0,ปศุสัตว์,ไข่ไก่
1990-07-31,ข้าวนาปรัง,ประเทศ,,3.152,3152.0,พืชไร่,ข้าว
1990-07-31,ทุเรียน,ประเทศ,,29.22,29220.0,ไม้ผล,ทุเรียน
1990-07-31,เงาะ,ประเทศ,,6.0,6000.0,ไม้ผล,เงาะ
1990-08-31,ข้าวหอมมะลิ,ประเทศ,,4.186,4186.0,พืชไร่,ข้าว
1990-08-31,ข้าวเจ้าอื่น,ประเทศ,,3.891,3891.0,พืชไร่,ข้าว
1990-08-31,ข้าวเหนียว,ประเทศ,,2.998,2998.0,พืชไร่,ข้าว
1990-08-31,ข้าวนาปี,ประเทศ,,3.637,3637.0,พืชไร่,ข้าว
1990-08-31,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,2.6,2600.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
1990-08-31,มันสำปะหลัง,ประเทศ,,0.69,690.0,พืชไร่,มันสำปะหลัง
1990-08-31,สับปะรดโรงงาน,ประเทศ,,1.9,1900.0,พืชไร่,สับปะรดโรงงาน
1990-08-31,มะพร้าว,ประเทศ,194.0,1.552,1552.0,พืชยืนต้น,มะพร้าว
1990-08-31,ยางพารา,ประเทศ,,17.56,17560.0,พืชยืนต้น,ยางพารา
1990-08-31,กระเทียม,ประเทศ,,16.21,16210.0,พืชผัก,กระเทียม
1990-08-31,หอมแดง,ประเทศ,,6.2,6200.0,พืชผัก,หอมแดง
1990-08-31,สุกร,ประเทศ,,25.04,25040.0,ปศุสัตว์,สุกร
1990-08-31,ไก่เนื้อ,ประเทศ,,23.54,23540.0,ปศุสัตว์,ไก่เนื้อ
1990-08-31,ไข่ไก่,ประเทศ,143.0,1.144,1144.0,ปศุสัตว์,ไข่ไก่
1990-08-31,ข้าวนาปรัง,ประเทศ,,3.425,3425.0,พืชไร่,ข้าว
1990-08-31,ทุเรียน,ประเทศ,,32.43,32430.0,ไม้ผล,ทุเรียน
1990-08-31,เงาะ,ประเทศ,,5.67,5670.0,ไม้ผล,เงาะ
1990-09-30,ข้าวหอมมะลิ,ประเทศ,,4.062,4062.0,พืชไร่,ข้าว
1990-09-30,ข้าวเจ้าอื่น,ประเทศ,,3.806,3806.0,พืชไร่,ข้าว
1990-09-30,ข้าวเหนียว,ประเทศ,,2.754,2754.0,พืชไร่,ข้าว
1990-09-30,ข้าวนาปี,ประเทศ,,3.517,3517.0,พืชไร่,ข้าว
1990-09-30,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,2.31,2310.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
1990-09-30,มันสำปะหลัง,ประเทศ,,0.74,740.0,พืชไร่,มันสำปะหลัง
1990-09-30,สับปะรดโรงงาน,ประเทศ,,2.06,2060.0,พืชไร่,สับปะรดโรงงาน
1990-09-30,มะพร้าว,ประเทศ,205.0,1.64,1640.0,พืชยืนต้น,มะพร้าว
1990-09-30,ยางพารา,ประเทศ,,17.36,17360.0,พืชยืนต้น,ยางพารา
1990-09-30,หอมแดง,ประเทศ,,7.24,7240.0,พืชผัก,หอมแดง
1990-09-30,สุกร,ประเทศ,,24.98,24980.0,ปศุสัตว์,สุกร
1990-09-30,ไก่เนื้อ,ประเทศ,,23.77,23770.0,ปศุสัตว์,ไก่เนื้อ
1990-09-30,ไข่ไก่,ประเทศ,144.0,1.152,1152.0,ปศุสัตว์,ไข่ไก่
1990-09-30,ข้าวนาปรัง,ประเทศ,,3.392,3392.0,พืชไร่,ข้าว
1990-09-30,ทุเรียน,ประเทศ,,31.0,31000.0,ไม้ผล,ทุเรียน
1990-10-31,ข้าวหอมมะลิ,ประเทศ,,3.908,3908.0,พืชไร่,ข้าว
1990-10-31,ข้าวเจ้าอื่น,ประเทศ,,3.75,3750.0,พืชไร่,ข้าว
1990-10-31,ข้าวเหนียว,ประเทศ,,2.615,2615.0,พืชไร่,ข้าว
1990-10-31,ข้าวนาปี,ประเทศ,,3.401,3401.0,พืชไร่,ข้าว
1990-10-31,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,2.38,2380.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
1990-10-31,มันสำปะหลัง,ประเทศ,,0.76,760.0,พืชไร่,มันสำปะหลัง
1990-10-31,สับปะรดโรงงาน,ประเทศ,,1.83,1830.0,พืชไร่,สับปะรดโรงงาน
1990-10-31,มะพร้าว,ประเทศ,251.0,2.008,2008.0,พืชยืนต้น,มะพร้าว
1990-10-31,ยางพารา,ประเทศ,,17.03,17030.0,พืชยืนต้น,ยางพารา
1990-10-31,กระเทียม,ประเทศ,,18.61,18610.0,พืชผัก,กระเทียม
1990-10-31,หอมแดง,ประเทศ,,9.75,9750.0,พืชผัก,หอมแดง
1990-10-31,สุกร,ประเทศ,,24.43,24430.0,ปศุสัตว์,สุกร
1990-10-31,ไก่เนื้อ,ประเทศ,,23.74,23740.0,ปศุสัตว์,ไก่เนื้อ
1990-10-31,ไข่ไก่,ประเทศ,147.0,1.176,1176.0,ปศุสัตว์,ไข่ไก่
1990-10-31,ข้าวนาปรัง,ประเทศ,,3.446,3446.0,พืชไร่,ข้าว
1990-10-31,ลองกอง,ประเทศ,,65.0,65000.0,ไม้ผล,ลองกอง
1990-11-30,ข้าวหอมมะลิ,ประเทศ,,3.819,3819.0,พืชไร่,ข้าว
1990-11-30,ข้าวเจ้าอื่น,ประเทศ,,3.588,3588.0,พืชไร่,ข้าว
1990-11-30,ข้าวเหนียว,ประเทศ,,2.548,2548.0,พืชไร่,ข้าว
1990-11-30,ข้าวนาปี,ประเทศ,,3.429,3429.0,พืชไร่,ข้าว
1990-11-30,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,2.53,2530.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
1990-11-30,มันสำปะหลัง,ประเทศ,,0.84,840.0,พืชไร่,มันสำปะหลัง
1990-11-30,สับปะรดโรงงาน,ประเทศ,,2.23,2230.0,พืชไร่,สับปะรดโรงงาน
1990-11-30,มะพร้าว,ประเทศ,326.0,2.608,2608.0,พืชยืนต้น,มะพร้าว
1990-11-30,ยางพารา,ประเทศ,,16.9,16900.0,พืชยืนต้น,ยางพารา
1990-11-30,กาแฟ,ประเทศ,,20.7,20700.0,พืชยืนต้น,กาแฟ
1990-11-30,หอมแดง,ประเทศ,,7.0,7000.0,พืชผัก,หอมแดง
1990-11-30,หอมหัวใหญ่,ประเทศ,,13.63,13630.0,พืชผัก,หอมหัวใหญ่
1990-11-30,สุกร,ประเทศ,,24.04,24040.0,ปศุสัตว์,สุกร
1990-11-30,ไก่เนื้อ,ประเทศ,,23.31,23310.0,ปศุสัตว์,ไก่เนื้อ
1990-11-30,ไข่ไก่,ประเทศ,148.0,1.184,1184.0,ปศุสัตว์,ไข่ไก่
1990-11-30,ข้าวนาปรัง,ประเทศ,,3.587,3587.0,พืชไร่,ข้าว
1990-12-31,ข้าวหอมมะลิ,ประเทศ,,3.468,3468.0,พืชไร่,ข้าว
1990-12-31,ข้าวเจ้าอื่น,ประเทศ,,3.274,3274.0,พืชไร่,ข้าว
1990-12-31,ข้าวเหนียว,ประเทศ,,2.637,2637.0,พืชไร่,ข้าว
1990-12-31,ข้าวนาปี,ประเทศ,,3.119,3119.0,พืชไร่,ข้าว
1990-12-31,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,2.39,2390.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
