date,commod_sub,place,priceF_w_baht_100p,priceF_w_baht_kg,priceF_w_baht_ton,commod_gr,commod
2019-04-05,ข้าวเหนียว,ประเทศ,,10.62224,10622.24,พืชไร่,ข้าว
2019-04-05,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,7.71,7710.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2019-04-05,มันสำปะหลัง,ประเทศ,,2.12,2120.0,พืชไร่,มันสำปะหลัง
2019-04-05,สับปะรดโรงงาน,ประเทศ,,5.2,5200.0,พืชไร่,สับปะรดโรงงาน
2019-04-05,ปาล์มน้ำมัน,ประเทศ,,1.96,1960.0,พืชยืนต้น,ปาล์มน้ำมัน
2019-04-05,มะพร้าว,ประเทศ,699.39,5.59512,5595.12,พืชยืนต้น,มะพร้าว
2019-04-05,ยางพารา,ประเทศ,,45.44,45440.0,พืชยืนต้น,ยางพารา
2019-04-05,ลำไย,ประเทศ,,28.83,28830.0,ไม้ผล,ลำไย
2019-04-05,หอมแดง,ประเทศ,,7.86,7860.0,พืชผัก,หอมแดง
2019-04-05,สุกร,ประเทศ,,68.45,68450.0,ปศุสัตว์,สุกร
2019-04-05,ไก่เนื้อ,ประเทศ,,36.3,36300.0,ปศุสัตว์,ไก่เนื้อ
2019-04-05,ไข่ไก่,ประเทศ,266.03,2.12824,2128.24,ปศุสัตว์,ไข่ไก่
2019-04-05,กุ้ง,ประเทศ,,152.45,152450.0,ประมง,กุ้ง
2019-04-05,กระเทียม,ประเทศ,,19.46,19460.0,พืชผัก,กระเทียม
2019-04-05,ทุเรียน,ประเทศ,,104.15,104150.0,ไม้ผล,ทุเรียน
2019-04-05,มังคุด,ประเทศ,,41.92,41920.0,ไม้ผล,มังคุด
2019-04-05,เงาะ,ประเทศ,,38.0,38000.0,ไม้ผล,เงาะ
2019-04-19,ข้าวหอมมะลิ,ประเทศ,,15.60813,15608.13,พืชไร่,ข้าว
2019-04-19,ข้าวปทุมธานี,ประเทศ,,10.71242,10712.42,พืชไร่,ข้าว
2019-04-19,ข้าวเจ้าอื่น,ประเทศ,,7.87036,7870.36,พืชไร่,ข้าว
2019-04-19,ข้าวเหนียว,ประเทศ,,10.66769,10667.69,พืชไร่,ข้าว
2019-04-19,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,7.88,7880.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2019-04-19,มันสำปะหลัง,ประเทศ,,2.12,2120.0,พืชไร่,มันสำปะหลัง
2019-04-19,สับปะรดโรงงาน,ประเทศ,,5.49,5490.0,พืชไร่,สับปะรดโรงงาน
2019-04-19,ปาล์มน้ำมัน,ประเทศ,,1.96,1960.0,พืชยืนต้น,ปาล์มน้ำมัน
2019-04-19,มะพร้าว,ประเทศ,698.79,5.590319999999999,5590.32,พืชยืนต้น,มะพร้าว
2019-04-19,ยางพารา,ประเทศ,,47.57,47570.0,พืชยืนต้น,ยางพารา
2019-04-19,ลำไย,ประเทศ,,24.05,24050.0,ไม้ผล,ลำไย
2019-04-19,หอมแดง,ประเทศ,,7.75,7750.0,พืชผัก,หอมแดง
2019-04-19,สุกร,ประเทศ,,68.88,68880.0,ปศุสัตว์,สุกร
2019-04-19,ไก่เนื้อ,ประเทศ,,36.18,36180.0,ปศุสัตว์,ไก่เนื้อ
2019-04-19,ไข่ไก่,ประเทศ,263.66,2.10928,2109.28,ปศุสัตว์,ไข่ไก่
2019-04-19,กุ้ง,ประเทศ,,144.02,144020.0,ประมง,กุ้ง
2019-04-19,กระเทียม,ประเทศ,,32.91,32910.0,พืชผัก,กระเทียม
2019-04-19,ทุเรียน,ประเทศ,,80.51,80510.0,ไม้ผล,ทุเรียน
2019-04-19,มังคุด,ประเทศ,,39.67,39670.0,ไม้ผล,มังคุด
2019-04-19,เงาะ,ประเทศ,,20.0,20000.0,ไม้ผล,เงาะ
2019-04-26,ข้าวหอมมะลิ,ประเทศ,,15.662780000000001,15662.78,พืชไร่,ข้าว
2019-04-26,ข้าวปทุมธานี,ประเทศ,,10.899389999999999,10899.39,พืชไร่,ข้าว
2019-04-26,ข้าวเจ้าอื่น,ประเทศ,,7.85483,7854.83,พืชไร่,ข้าว
2019-04-26,ข้าวเหนียว,ประเทศ,,10.91308,10913.08,พืชไร่,ข้าว
2019-04-26,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,7.86,7860.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2019-04-26,มันสำปะหลัง,ประเทศ,,2.09,2090.0,พืชไร่,มันสำปะหลัง
2019-04-26,สับปะรดโรงงาน,ประเทศ,,5.77,5770.0,พืชไร่,สับปะรดโรงงาน
2019-04-26,ปาล์มน้ำมัน,ประเทศ,,1.82,1820.0,พืชยืนต้น,ปาล์มน้ำมัน
2019-04-26,มะพร้าว,ประเทศ,727.0,5.816,5816.0,พืชยืนต้น,มะพร้าว
2019-04-26,ยางพารา,ประเทศ,,47.72,47720.0,พืชยืนต้น,ยางพารา
2019-04-26,ลำไย,ประเทศ,,22.5,22500.0,ไม้ผล,ลำไย
2019-04-26,หอมแดง,ประเทศ,,8.85,8850.0,พืชผัก,หอมแดง
2019-04-26,สุกร,ประเทศ,,69.8,69800.0,ปศุสัตว์,สุกร
2019-04-26,ไก่เนื้อ,ประเทศ,,36.28,36280.0,ปศุสัตว์,ไก่เนื้อ
2019-04-26,ไข่ไก่,ประเทศ,262.77,2.10216,2102.16,ปศุสัตว์,ไข่ไก่
2019-04-26,กุ้ง,ประเทศ,,140.91,140910.0,ประมง,กุ้ง
2019-04-26,กระเทียม,ประเทศ,,32.91,32910.0,พืชผัก,กระเทียม
2019-04-26,ทุเรียน,ประเทศ,,84.64,84640.0,ไม้ผล,ทุเรียน
2019-04-26,มังคุด,ประเทศ,,60.26,60260.0,ไม้ผล,มังคุด
2019-04-26,เงาะ,ประเทศ,,19.0,19000.0,ไม้ผล,เงาะ
2019-05-03,ข้าวหอมมะลิ,ประเทศ,,15.694790000000001,15694.79,พืชไร่,ข้าว
2019-05-03,ข้าวปทุมธานี,ประเทศ,,10.47076,10470.76,พืชไร่,ข้าว
2019-05-03,ข้าวเจ้าอื่น,ประเทศ,,7.80408,7804.08,พืชไร่,ข้าว
2019-05-03,ข้าวเหนียว,ประเทศ,,11.080549999999999,11080.55,พืชไร่,ข้าว
2019-05-03,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,7.53,7530.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2019-05-03,มันสำปะหลัง,ประเทศ,,1.94,1940.0,พืชไร่,มันสำปะหลัง
2019-05-03,สับปะรดโรงงาน,ประเทศ,,5.96,5960.0,พืชไร่,สับปะรดโรงงาน
2019-05-03,ปาล์มน้ำมัน,ประเทศ,,1.76,1760.0,พืชยืนต้น,ปาล์มน้ำมัน
2019-05-03,มะพร้าว,ประเทศ,737.59,5.900720000000001,5900.72,พืชยืนต้น,มะพร้าว
2019-05-03,ยางพารา,ประเทศ,,47.78,47780.0,พืชยืนต้น,ยางพารา
2019-05-03,ลำไย,ประเทศ,,22.5,22500.0,ไม้ผล,ลำไย
2019-05-03,หอมแดง,ประเทศ,,13.0,13000.0,พืชผัก,หอมแดง
2019-05-03,สุกร,ประเทศ,,70.53,70530.0,ปศุสัตว์,สุกร
2019-05-03,ไก่เนื้อ,ประเทศ,,36.63,36630.0,ปศุสัตว์,ไก่เนื้อ
2019-05-03,ไข่ไก่,ประเทศ,263.43,2.10744,2107.44,ปศุสัตว์,ไข่ไก่
2019-05-03,กุ้ง,ประเทศ,,139.25,139250.0,ประมง,กุ้ง
2019-05-03,กระเทียม,ประเทศ,,32.91,32910.0,พืชผัก,กระเทียม
2019-05-03,ทุเรียน,ประเทศ,,87.99,87990.0,ไม้ผล,ทุเรียน
2019-05-03,มังคุด,ประเทศ,,55.97,55970.0,ไม้ผล,มังคุด
2019-05-03,เงาะ,ประเทศ,,20.47,20470.0,ไม้ผล,เงาะ
2019-05-10,ข้าวหอมมะลิ,ประเทศ,,15.688,15688.0,พืชไร่,ข้าว
2019-05-10,ข้าวปทุมธานี,ประเทศ,,10.182360000000001,10182.36,พืชไร่,ข้าว
2019-05-10,ข้าวเจ้าอื่น,ประเทศ,,7.89213,7892.13,พืชไร่,ข้าว
2019-05-10,ข้าวเหนียว,ประเทศ,,11.13923,11139.23,พืชไร่,ข้าว
2019-05-10,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,7.33,7330.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2019-05-10,มันสำปะหลัง,ประเทศ,,1.88,1880.0,พืชไร่,มันสำปะหลัง
2019-05-10,สับปะรดโรงงาน,ประเทศ,,6.03,6030.0,พืชไร่,สับปะรดโรงงาน
2019-05-10,ปาล์มน้ำมัน,ประเทศ,,1.79,1790.0,พืชยืนต้น,ปาล์มน้ำมัน
2019-05-10,มะพร้าว,ประเทศ,720.61,5.76488,5764.88,พืชยืนต้น,มะพร้าว
2019-05-10,ยางพารา,ประเทศ,,46.86,46860.0,พืชยืนต้น,ยางพารา
2019-05-10,ลำไย,ประเทศ,,22.5,22500.0,ไม้ผล,ลำไย
2019-05-10,หอมแดง,ประเทศ,,14.0,14000.0,พืชผัก,หอมแดง
2019-05-10,สุกร,ประเทศ,,70.94,70940.0,ปศุสัตว์,สุกร
2019-05-10,ไก่เนื้อ,ประเทศ,,36.75,36750.0,ปศุสัตว์,ไก่เนื้อ
2019-05-10,ไข่ไก่,ประเทศ,271.03,2.16824,2168.24,ปศุสัตว์,ไข่ไก่
2019-05-10,กุ้ง,ประเทศ,,136.53,136530.0,ประมง,กุ้ง
2019-05-10,กระเทียม,ประเทศ,,32.91,32910.0,พืชผัก,กระเทียม
2019-05-10,ทุเรียน,ประเทศ,,110.73,110730.0,ไม้ผล,ทุเรียน
2019-05-10,มังคุด,ประเทศ,,59.14,59140.0,ไม้ผล,มังคุด
2019-05-10,เงาะ,ประเทศ,,23.68,23680.0,ไม้ผล,เงาะ
2019-05-17,ข้าวหอมมะลิ,ประเทศ,,15.720360000000001,15720.36,พืชไร่,ข้าว
2019-05-17,ข้าวปทุมธานี,ประเทศ,,9.802629999999999,9802.63,พืชไร่,ข้าว
2019-05-17,ข้าวเจ้าอื่น,ประเทศ,,7.852810000000001,7852.81,พืชไร่,ข้าว
2019-05-17,ข้าวเหนียว,ประเทศ,,11.116629999999999,11116.63,พืชไร่,ข้าว
2019-05-17,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,7.29,7290.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2019-05-17,มันสำปะหลัง,ประเทศ,,1.83,1830.0,พืชไร่,มันสำปะหลัง
2019-05-17,สับปะรดโรงงาน,ประเทศ,,6.37,6370.0,พืชไร่,สับปะรดโรงงาน
2019-05-17,ปาล์มน้ำมัน,ประเทศ,,1.86,1860.0,พืชยืนต้น,ปาล์มน้ำมัน
2019-05-17,มะพร้าว,ประเทศ,704.02,5.63216,5632.16,พืชยืนต้น,มะพร้าว
2019-05-17,ยางพารา,ประเทศ,,46.52,46520.0,พืชยืนต้น,ยางพารา
2019-05-17,ลำไย,ประเทศ,,22.5,22500.0,ไม้ผล,ลำไย
2019-05-17,หอมแดง,ประเทศ,,16.0,16000.0,พืชผัก,หอมแดง
2019-05-17,สุกร,ประเทศ,,71.54,71540.0,ปศุสัตว์,สุกร
2019-05-17,ไก่เนื้อ,ประเทศ,,36.69,36690.0,ปศุสัตว์,ไก่เนื้อ
2019-05-17,ไข่ไก่,ประเทศ,273.0,2.184,2184.0,ปศุสัตว์,ไข่ไก่
2019-05-17,กุ้ง,ประเทศ,,142.13,142130.0,ประมง,กุ้ง
2019-05-17,กระเทียม,ประเทศ,,32.91,32910.0,พืชผัก,กระเทียม
2019-05-17,ทุเรียน,ประเทศ,,125.51,125510.0,ไม้ผล,ทุเรียน
2019-05-17,มังคุด,ประเทศ,,63.72,63720.0,ไม้ผล,มังคุด
2019-05-17,เงาะ,ประเทศ,,24.46,24460.0,ไม้ผล,เงาะ
2019-05-24,ข้าวหอมมะลิ,ประเทศ,,15.74696,15746.96,พืชไร่,ข้าว
2019-05-24,ข้าวปทุมธานี,ประเทศ,,9.768360000000001,9768.36,พืชไร่,ข้าว
2019-05-24,ข้าวเจ้าอื่น,ประเทศ,,7.79314,7793.14,พืชไร่,ข้าว
2019-05-24,ข้าวเหนียว,ประเทศ,,11.68729,11687.29,พืชไร่,ข้าว
2019-05-24,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,7.65,7650.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2019-05-24,มันสำปะหลัง,ประเทศ,,1.76,1760.0,พืชไร่,มันสำปะหลัง
2019-05-24,สับปะรดโรงงาน,ประเทศ,,6.84,6840.0,พืชไร่,สับปะรดโรงงาน
2019-05-24,ปาล์มน้ำมัน,ประเทศ,,2.04,2040.0,พืชยืนต้น,ปาล์มน้ำมัน
2019-05-24,มะพร้าว,ประเทศ,740.94,5.92752,5927.52,พืชยืนต้น,มะพร้าว
2019-05-24,ยางพารา,ประเทศ,,47.87,47870.0,พืชยืนต้น,ยางพารา
2019-05-24,ลำไย,ประเทศ,,22.5,22500.0,ไม้ผล,ลำไย
2019-05-24,หอมแดง,ประเทศ,,16.0,16000.0,พืชผัก,หอมแดง
2019-05-24,สุกร,ประเทศ,,73.45,73450.0,ปศุสัตว์,สุกร
2019-05-24,ไก่เนื้อ,ประเทศ,,37.49,37490.0,ปศุสัตว์,ไก่เนื้อ
2019-05-24,ไข่ไก่,ประเทศ,283.21,2.2656799999999997,2265.68,ปศุสัตว์,ไข่ไก่
2019-05-24,กุ้ง,ประเทศ,,137.09,137090.0,ประมง,กุ้ง
2019-05-24,กระเทียม,ประเทศ,,32.91,32910.0,พืชผัก,กระเทียม
2019-05-24,ทุเรียน,ประเทศ,,116.5,116500.0,ไม้ผล,ทุเรียน
2019-05-24,มังคุด,ประเทศ,,40.0,40000.0,ไม้ผล,มังคุด
2019-05-24,เงาะ,ประเทศ,,26.5,26500.0,ไม้ผล,เงาะ
2019-05-31,ข้าวหอมมะลิ,ประเทศ,,15.77963,15779.63,พืชไร่,ข้าว
2019-05-31,ข้าวปทุมธานี,ประเทศ,,10.09135,10091.35,พืชไร่,ข้าว
2019-05-31,ข้าวเจ้าอื่น,ประเทศ,,7.82618,7826.18,พืชไร่,ข้าว
2019-05-31,ข้าวเหนียว,ประเทศ,,11.814,11814.0,พืชไร่,ข้าว
2019-05-31,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,7.67,7670.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2019-05-31,มันสำปะหลัง,ประเทศ,,1.72,1720.0,พืชไร่,มันสำปะหลัง
2019-05-31,สับปะรดโรงงาน,ประเทศ,,7.19,7190.0,พืชไร่,สับปะรดโรงงาน
2019-05-31,ปาล์มน้ำมัน,ประเทศ,,2.27,2270.0,พืชยืนต้น,ปาล์มน้ำมัน
2019-05-31,มะพร้าว,ประเทศ,675.71,5.40568,5405.68,พืชยืนต้น,มะพร้าว
2019-05-31,ยางพารา,ประเทศ,,47.91,47910.0,พืชยืนต้น,ยางพารา
2019-05-31,ลำไย,ประเทศ,,22.5,22500.0,ไม้ผล,ลำไย
2019-05-31,หอมแดง,ประเทศ,,16.0,16000.0,พืชผัก,หอมแดง
2019-05-31,สุกร,ประเทศ,,71.63,71630.0,ปศุสัตว์,สุกร
2019-05-31,ไก่เนื้อ,ประเทศ,,36.54,36540.0,ปศุสัตว์,ไก่เนื้อ
2019-05-31,ไข่ไก่,ประเทศ,280.07,2.24056,2240.56,ปศุสัตว์,ไข่ไก่
2019-05-31,กุ้ง,ประเทศ,,139.13,139130.0,ประมง,กุ้ง
2019-05-31,กระเทียม,ประเทศ,,32.91,32910.0,พืชผัก,กระเทียม
2019-05-31,ทุเรียน,ประเทศ,,127.44,127440.0,ไม้ผล,ทุเรียน
2019-05-31,มังคุด,ประเทศ,,54.89,54890.0,ไม้ผล,มังคุด
2019-05-31,เงาะ,ประเทศ,,27.82,27820.0,ไม้ผล,เงาะ
2019-06-07,ข้าวหอมมะลิ,ประเทศ,,15.78925,15789.25,พืชไร่,ข้าว
2019-06-07,ข้าวปทุมธานี,ประเทศ,,9.73319,9733.19,พืชไร่,ข้าว
2019-06-07,ข้าวเจ้าอื่น,ประเทศ,,7.8088500000000005,7808.85,พืชไร่,ข้าว
2019-06-07,ข้าวเหนียว,ประเทศ,,11.44113,11441.13,พืชไร่,ข้าว
2019-06-07,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,7.72,7720.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2019-06-07,มันสำปะหลัง,ประเทศ,,1.64,1640.0,พืชไร่,มันสำปะหลัง
2019-06-07,สับปะรดโรงงาน,ประเทศ,,7.42,7420.0,พืชไร่,สับปะรดโรงงาน
2019-06-07,ปาล์มน้ำมัน,ประเทศ,,2.47,2470.0,พืชยืนต้น,ปาล์มน้ำมัน
2019-06-07,มะพร้าว,ประเทศ,679.95,5.4396,5439.6,พืชยืนต้น,มะพร้าว
2019-06-07,ยางพารา,ประเทศ,,49.4,49400.0,พืชยืนต้น,ยางพารา
2019-06-07,ลำไย,ประเทศ,,22.5,22500.0,ไม้ผล,ลำไย
2019-06-07,สุกร,ประเทศ,,71.82,71820.0,ปศุสัตว์,สุกร
2019-06-07,ไก่เนื้อ,ประเทศ,,36.57,36570.0,ปศุสัตว์,ไก่เนื้อ
2019-06-07,ไข่ไก่,ประเทศ,274.0,2.192,2192.0,ปศุสัตว์,ไข่ไก่
2019-06-07,กุ้ง,ประเทศ,,136.83,136830.0,ประมง,กุ้ง
2019-06-07,กระเทียม,ประเทศ,,32.91,32910.0,พืชผัก,กระเทียม
2019-06-07,ทุเรียน,ประเทศ,,130.19,130190.0,ไม้ผล,ทุเรียน
2019-06-07,มังคุด,ประเทศ,,83.93,83930.0,ไม้ผล,มังคุด
2019-06-07,เงาะ,ประเทศ,,30.0,30000.0,ไม้ผล,เงาะ
2019-06-14,ข้าวหอมมะลิ,ประเทศ,,15.794379999999999,15794.38,พืชไร่,ข้าว
2019-06-14,ข้าวปทุมธานี,ประเทศ,,9.60467,9604.67,พืชไร่,ข้าว
2019-06-14,ข้าวเจ้าอื่น,ประเทศ,,7.78681,7786.81,พืชไร่,ข้าว
2019-06-14,ข้าวเหนียว,ประเทศ,,11.76828,11768.28,พืชไร่,ข้าว
2019-06-14,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,7.83,7830.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2019-06-14,มันสำปะหลัง,ประเทศ,,1.64,1640.0,พืชไร่,มันสำปะหลัง
2019-06-14,สับปะรดโรงงาน,ประเทศ,,7.5,7500.0,พืชไร่,สับปะรดโรงงาน
2019-06-14,ปาล์มน้ำมัน,ประเทศ,,2.82,2820.0,พืชยืนต้น,ปาล์มน้ำมัน
2019-06-14,มะพร้าว,ประเทศ,643.54,5.14832,5148.32,พืชยืนต้น,มะพร้าว
2019-06-14,ยางพารา,ประเทศ,,50.06,50060.0,พืชยืนต้น,ยางพารา
2019-06-14,ลำไย,ประเทศ,,22.5,22500.0,ไม้ผล,ลำไย
2019-06-14,สุกร,ประเทศ,,71.76,71760.0,ปศุสัตว์,สุกร
2019-06-14,ไก่เนื้อ,ประเทศ,,36.58,36580.0,ปศุสัตว์,ไก่เนื้อ
2019-06-14,ไข่ไก่,ประเทศ,280.36,2.24288,2242.88,ปศุสัตว์,ไข่ไก่
2019-06-14,กุ้ง,ประเทศ,,140.27,140270.0,ประมง,กุ้ง
2019-06-14,กระเทียม,ประเทศ,,32.91,32910.0,พืชผัก,กระเทียม
2019-06-14,ทุเรียน,ประเทศ,,132.03,132030.0,ไม้ผล,ทุเรียน
2019-06-14,มังคุด,ประเทศ,,59.08,59080.0,ไม้ผล,มังคุด
2019-06-14,เงาะ,ประเทศ,,29.44,29440.0,ไม้ผล,เงาะ
2019-06-21,ข้าวหอมมะลิ,ประเทศ,,15.77414,15774.14,พืชไร่,ข้าว
2019-06-21,ข้าวปทุมธานี,ประเทศ,,9.58993,9589.93,พืชไร่,ข้าว
2019-06-21,ข้าวเจ้าอื่น,ประเทศ,,7.76218,7762.18,พืชไร่,ข้าว
2019-06-21,ข้าวเหนียว,ประเทศ,,12.076780000000001,12076.78,พืชไร่,ข้าว
2019-06-21,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,7.86,7860.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2019-06-21,มันสำปะหลัง,ประเทศ,,1.65,1650.0,พืชไร่,มันสำปะหลัง
2019-06-21,สับปะรดโรงงาน,ประเทศ,,7.29,7290.0,พืชไร่,สับปะรดโรงงาน
2019-06-21,ปาล์มน้ำมัน,ประเทศ,,3.19,3190.0,พืชยืนต้น,ปาล์มน้ำมัน
2019-06-21,มะพร้าว,ประเทศ,619.99,4.95992,4959.92,พืชยืนต้น,มะพร้าว
2019-06-21,ยางพารา,ประเทศ,,50.73,50730.0,พืชยืนต้น,ยางพารา
2019-06-21,ลำไย,ประเทศ,,21.5,21500.0,ไม้ผล,ลำไย
2019-06-21,สุกร,ประเทศ,,72.0,72000.0,ปศุสัตว์,สุกร
2019-06-21,ไก่เนื้อ,ประเทศ,,36.58,36580.0,ปศุสัตว์,ไก่เนื้อ
2019-06-21,ไข่ไก่,ประเทศ,282.42,2.25936,2259.36,ปศุสัตว์,ไข่ไก่
2019-06-21,กุ้ง,ประเทศ,,140.92,140920.0,ประมง,กุ้ง
2019-06-21,ทุเรียน,ประเทศ,,120.88,120880.0,ไม้ผล,ทุเรียน
2019-06-21,มังคุด,ประเทศ,,33.98,33980.0,ไม้ผล,มังคุด
2019-06-21,เงาะ,ประเทศ,,26.61,26610.0,ไม้ผล,เงาะ
2019-06-28,ข้าวหอมมะลิ,ประเทศ,,15.7261,15726.1,พืชไร่,ข้าว
2019-06-28,ข้าวปทุมธานี,ประเทศ,,9.46608,9466.08,พืชไร่,ข้าว
2019-06-28,ข้าวเจ้าอื่น,ประเทศ,,7.77134,7771.34,พืชไร่,ข้าว
2019-06-28,ข้าวเหนียว,ประเทศ,,12.08465,12084.65,พืชไร่,ข้าว
2019-06-28,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,7.87,7870.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2019-06-28,มันสำปะหลัง,ประเทศ,,1.66,1660.0,พืชไร่,มันสำปะหลัง
2019-06-28,สับปะรดโรงงาน,ประเทศ,,6.53,6530.0,พืชไร่,สับปะรดโรงงาน
2019-06-28,ปาล์มน้ำมัน,ประเทศ,,3.39,3390.0,พืชยืนต้น,ปาล์มน้ำมัน
2019-06-28,มะพร้าว,ประเทศ,619.88,4.95904,4959.04,พืชยืนต้น,มะพร้าว
2019-06-28,ยางพารา,ประเทศ,,52.17,52170.0,พืชยืนต้น,ยางพารา
2019-06-28,ลำไย,ประเทศ,,22.5,22500.0,ไม้ผล,ลำไย
2019-06-28,สุกร,ประเทศ,,72.48,72480.0,ปศุสัตว์,สุกร
2019-06-28,ไก่เนื้อ,ประเทศ,,36.58,36580.0,ปศุสัตว์,ไก่เนื้อ
2019-06-28,ไข่ไก่,ประเทศ,284.81,2.27848,2278.48,ปศุสัตว์,ไข่ไก่
2019-06-28,กุ้ง,ประเทศ,,148.19,148190.0,ประมง,กุ้ง
2019-06-28,ทุเรียน,ประเทศ,,104.3,104300.0,ไม้ผล,ทุเรียน
2019-06-28,มังคุด,ประเทศ,,25.79,25790.0,ไม้ผล,มังคุด
2019-06-28,เงาะ,ประเทศ,,26.91,26910.0,ไม้ผล,เงาะ
2019-07-05,ข้าวหอมมะลิ,ประเทศ,,15.49302,15493.02,พืชไร่,ข้าว
2019-07-05,ข้าวปทุมธานี,ประเทศ,,9.406889999999999,9406.89,พืชไร่,ข้าว
2019-07-05,ข้าวเจ้าอื่น,ประเทศ,,7.68678,7686.78,พืชไร่,ข้าว
2019-07-05,ข้าวเหนียว,ประเทศ,,12.20518,12205.18,พืชไร่,ข้าว
2019-07-05,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,7.87,7870.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2019-07-05,มันสำปะหลัง,ประเทศ,,1.63,1630.0,พืชไร่,มันสำปะหลัง
2019-07-05,สับปะรดโรงงาน,ประเทศ,,6.18,6180.0,พืชไร่,สับปะรดโรงงาน
2019-07-05,ปาล์มน้ำมัน,ประเทศ,,3.24,3240.0,พืชยืนต้น,ปาล์มน้ำมัน
2019-07-05,มะพร้าว,ประเทศ,630.32,5.042560000000001,5042.56,พืชยืนต้น,มะพร้าว
2019-07-05,ยางพารา,ประเทศ,,48.75,48750.0,พืชยืนต้น,ยางพารา
2019-07-05,ลำไย,ประเทศ,,22.5,22500.0,ไม้ผล,ลำไย
2019-07-05,สุกร,ประเทศ,,71.56,71560.0,ปศุสัตว์,สุกร
2019-07-05,ไก่เนื้อ,ประเทศ,,36.58,36580.0,ปศุสัตว์,ไก่เนื้อ
2019-07-05,ไข่ไก่,ประเทศ,282.82,2.26256,2262.56,ปศุสัตว์,ไข่ไก่
2019-07-05,กุ้ง,ประเทศ,,148.92,148920.0,ประมง,กุ้ง
2019-07-05,ทุเรียน,ประเทศ,,98.04,98040.0,ไม้ผล,ทุเรียน
2019-07-05,มังคุด,ประเทศ,,25.71,25710.0,ไม้ผล,มังคุด
2019-07-05,เงาะ,ประเทศ,,28.63,28630.0,ไม้ผล,เงาะ
2019-07-12,ข้าวหอมมะลิ,ประเทศ,,15.45599,15455.99,พืชไร่,ข้าว
2019-07-12,ข้าวปทุมธานี,ประเทศ,,9.609,9609.0,พืชไร่,ข้าว
2019-07-12,ข้าวเจ้าอื่น,ประเทศ,,7.688,7688.0,พืชไร่,ข้าว
2019-07-12,ข้าวเหนียว,ประเทศ,,11.91768,11917.68,พืชไร่,ข้าว
2019-07-12,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,7.95,7950.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2019-07-12,มันสำปะหลัง,ประเทศ,,1.65,1650.0,พืชไร่,มันสำปะหลัง
2019-07-12,สับปะรดโรงงาน,ประเทศ,,6.13,6130.0,พืชไร่,สับปะรดโรงงาน
2019-07-12,ปาล์มน้ำมัน,ประเทศ,,2.96,2960.0,พืชยืนต้น,ปาล์มน้ำมัน
2019-07-12,มะพร้าว,ประเทศ,640.91,5.12728,5127.28,พืชยืนต้น,มะพร้าว
2019-07-12,ยางพารา,ประเทศ,,44.99,44990.0,พืชยืนต้น,ยางพารา
2019-07-12,ลำไย,ประเทศ,,23.5,23500.0,ไม้ผล,ลำไย
2019-07-12,สุกร,ประเทศ,,71.37,71370.0,ปศุสัตว์,สุกร
2019-07-12,ไก่เนื้อ,ประเทศ,,37.04,37040.0,ปศุสัตว์,ไก่เนื้อ
2019-07-12,ไข่ไก่,ประเทศ,284.91,2.2792800000000004,2279.28,ปศุสัตว์,ไข่ไก่
2019-07-12,กุ้ง,ประเทศ,,145.99,145990.0,ประมง,กุ้ง
2019-07-12,ทุเรียน,ประเทศ,,99.0,99000.0,ไม้ผล,ทุเรียน
2019-07-12,มังคุด,ประเทศ,,27.86,27860.0,ไม้ผล,มังคุด
2019-07-12,เงาะ,ประเทศ,,33.18,33180.0,ไม้ผล,เงาะ
2019-07-12,ลองกอง,ประเทศ,,35.0,35000.0,ไม้ผล,ลองกอง
2019-07-19,ข้าวหอมมะลิ,ประเทศ,,15.5315,15531.5,พืชไร่,ข้าว
2019-07-19,ข้าวปทุมธานี,ประเทศ,,9.1456,9145.6,พืชไร่,ข้าว
2019-07-19,ข้าวเจ้าอื่น,ประเทศ,,7.718,7718.0,พืชไร่,ข้าว
